comm_id,plate_id,community_type,cheater,week,meta,meta_n,q,d_value
CL_W_C_meta_1B_1_1,CL,mutualist_only,0,1,yes,1,0,9
CL_W_C_meta_1B_1_1,CL,mutualist_only,0,1,yes,1,1,8.610465224
CL_W_C_meta_1B_1_1,CL,mutualist_only,0,1,yes,1,2,8.386138614
CL_W_C_meta_1B_1_1,CL,with_cheater,1,1,yes,1,0,9
CL_W_C_meta_1B_1_1,CL,with_cheater,1,1,yes,1,1,8.610465224
CL_W_C_meta_1B_1_1,CL,with_cheater,1,1,yes,1,2,8.386138614
CL_W_C_meta_1B_2_2,CL,mutualist_only,0,2,yes,1,0,9
CL_W_C_meta_1B_2_2,CL,mutualist_only,0,2,yes,1,1,8.884741289
CL_W_C_meta_1B_2_2,CL,mutualist_only,0,2,yes,1,2,8.78313253
CL_W_C_meta_1B_2_2,CL,with_cheater,1,2,yes,1,0,9
CL_W_C_meta_1B_2_2,CL,with_cheater,1,2,yes,1,1,8.884741289
CL_W_C_meta_1B_2_2,CL,with_cheater,1,2,yes,1,2,8.78313253
CL_W_C_meta_1B_3_3,CL,mutualist_only,0,3,yes,1,0,9
CL_W_C_meta_1B_3_3,CL,mutualist_only,0,3,yes,1,1,8.312967364
CL_W_C_meta_1B_3_3,CL,mutualist_only,0,3,yes,1,2,7.608695652
CL_W_C_meta_1B_3_3,CL,with_cheater,1,3,yes,1,0,9
CL_W_C_meta_1B_3_3,CL,with_cheater,1,3,yes,1,1,8.312967364
CL_W_C_meta_1B_3_3,CL,with_cheater,1,3,yes,1,2,7.608695652
CL_W_C_meta_1B_4_4,CL,mutualist_only,0,4,yes,1,0,9
CL_W_C_meta_1B_4_4,CL,mutualist_only,0,4,yes,1,1,8.597816483
CL_W_C_meta_1B_4_4,CL,mutualist_only,0,4,yes,1,2,8.347560976
CL_W_C_meta_1B_4_4,CL,with_cheater,1,4,yes,1,0,9
CL_W_C_meta_1B_4_4,CL,with_cheater,1,4,yes,1,1,8.597816483
CL_W_C_meta_1B_4_4,CL,with_cheater,1,4,yes,1,2,8.347560976
CL_W_C_meta_1B_5_5,CL,mutualist_only,0,5,yes,1,0,9
CL_W_C_meta_1B_5_5,CL,mutualist_only,0,5,yes,1,1,8.150908179
CL_W_C_meta_1B_5_5,CL,mutualist_only,0,5,yes,1,2,7.530120482
CL_W_C_meta_1B_5_5,CL,with_cheater,1,5,yes,1,0,9
CL_W_C_meta_1B_5_5,CL,with_cheater,1,5,yes,1,1,8.150908179
CL_W_C_meta_1B_5_5,CL,with_cheater,1,5,yes,1,2,7.530120482
CL_W_C_meta_1B_6_6,CL,mutualist_only,0,6,yes,1,0,9
CL_W_C_meta_1B_6_6,CL,mutualist_only,0,6,yes,1,1,8.426334689
CL_W_C_meta_1B_6_6,CL,mutualist_only,0,6,yes,1,2,8.036717063
CL_W_C_meta_1B_6_6,CL,with_cheater,1,6,yes,1,0,9
CL_W_C_meta_1B_6_6,CL,with_cheater,1,6,yes,1,1,8.426334689
CL_W_C_meta_1B_6_6,CL,with_cheater,1,6,yes,1,2,8.036717063
CL_W_C_meta_1B_7_7,CL,mutualist_only,0,7,yes,1,0,9
CL_W_C_meta_1B_7_7,CL,mutualist_only,0,7,yes,1,1,8.652402598
CL_W_C_meta_1B_7_7,CL,mutualist_only,0,7,yes,1,2,8.399602386
CL_W_C_meta_1B_7_7,CL,with_cheater,1,7,yes,1,0,9
CL_W_C_meta_1B_7_7,CL,with_cheater,1,7,yes,1,1,8.652402598
CL_W_C_meta_1B_7_7,CL,with_cheater,1,7,yes,1,2,8.399602386
CL_W_C_meta_1C_1_1,CL,mutualist_only,0,1,yes,1,0,9
CL_W_C_meta_1C_1_1,CL,mutualist_only,0,1,yes,1,1,8.610465224
CL_W_C_meta_1C_1_1,CL,mutualist_only,0,1,yes,1,2,8.386138614
CL_W_C_meta_1C_1_1,CL,with_cheater,1,1,yes,1,0,9
CL_W_C_meta_1C_1_1,CL,with_cheater,1,1,yes,1,1,8.610465224
CL_W_C_meta_1C_1_1,CL,with_cheater,1,1,yes,1,2,8.386138614
CL_W_C_meta_1C_2_2,CL,mutualist_only,0,2,yes,1,0,9
CL_W_C_meta_1C_2_2,CL,mutualist_only,0,2,yes,1,1,8.598840905
CL_W_C_meta_1C_2_2,CL,mutualist_only,0,2,yes,1,2,8.332231405
CL_W_C_meta_1C_2_2,CL,with_cheater,1,2,yes,1,0,9
CL_W_C_meta_1C_2_2,CL,with_cheater,1,2,yes,1,1,8.598840905
CL_W_C_meta_1C_2_2,CL,with_cheater,1,2,yes,1,2,8.332231405
CL_W_C_meta_1C_3_3,CL,mutualist_only,0,3,yes,1,0,9
CL_W_C_meta_1C_3_3,CL,mutualist_only,0,3,yes,1,1,8.34547625
CL_W_C_meta_1C_3_3,CL,mutualist_only,0,3,yes,1,2,7.945132743
CL_W_C_meta_1C_3_3,CL,with_cheater,1,3,yes,1,0,9
CL_W_C_meta_1C_3_3,CL,with_cheater,1,3,yes,1,1,8.34547625
CL_W_C_meta_1C_3_3,CL,with_cheater,1,3,yes,1,2,7.945132743
CL_W_C_meta_1C_4_4,CL,mutualist_only,0,4,yes,1,0,9
CL_W_C_meta_1C_4_4,CL,mutualist_only,0,4,yes,1,1,8.669166102
CL_W_C_meta_1C_4_4,CL,mutualist_only,0,4,yes,1,2,8.515451174
CL_W_C_meta_1C_4_4,CL,with_cheater,1,4,yes,1,0,9
CL_W_C_meta_1C_4_4,CL,with_cheater,1,4,yes,1,1,8.669166102
CL_W_C_meta_1C_4_4,CL,with_cheater,1,4,yes,1,2,8.515451174
CL_W_C_meta_1C_5_5,CL,mutualist_only,0,5,yes,1,0,9
CL_W_C_meta_1C_5_5,CL,mutualist_only,0,5,yes,1,1,8.932559168
CL_W_C_meta_1C_5_5,CL,mutualist_only,0,5,yes,1,2,8.853658537
CL_W_C_meta_1C_5_5,CL,with_cheater,1,5,yes,1,0,9
CL_W_C_meta_1C_5_5,CL,with_cheater,1,5,yes,1,1,8.932559168
CL_W_C_meta_1C_5_5,CL,with_cheater,1,5,yes,1,2,8.853658537
CL_W_C_meta_1C_6_6,CL,mutualist_only,0,6,yes,1,0,9
CL_W_C_meta_1C_6_6,CL,mutualist_only,0,6,yes,1,1,7.924541934
CL_W_C_meta_1C_6_6,CL,mutualist_only,0,6,yes,1,2,7
CL_W_C_meta_1C_6_6,CL,with_cheater,1,6,yes,1,0,9
CL_W_C_meta_1C_6_6,CL,with_cheater,1,6,yes,1,1,7.924541934
CL_W_C_meta_1C_6_6,CL,with_cheater,1,6,yes,1,2,7
CL_W_C_meta_1C_7_7,CL,mutualist_only,0,7,yes,1,0,9
CL_W_C_meta_1C_7_7,CL,mutualist_only,0,7,yes,1,1,8.865442849
CL_W_C_meta_1C_7_7,CL,mutualist_only,0,7,yes,1,2,8.74137931
CL_W_C_meta_1C_7_7,CL,with_cheater,1,7,yes,1,0,9
CL_W_C_meta_1C_7_7,CL,with_cheater,1,7,yes,1,1,8.865442849
CL_W_C_meta_1C_7_7,CL,with_cheater,1,7,yes,1,2,8.74137931
CL_W_C_meta_1D_1_1,CL,mutualist_only,0,1,yes,1,0,9
CL_W_C_meta_1D_1_1,CL,mutualist_only,0,1,yes,1,1,8.334827389
CL_W_C_meta_1D_1_1,CL,mutualist_only,0,1,yes,1,2,7.954545455
CL_W_C_meta_1D_1_1,CL,with_cheater,1,1,yes,1,0,9
CL_W_C_meta_1D_1_1,CL,with_cheater,1,1,yes,1,1,8.334827389
CL_W_C_meta_1D_1_1,CL,with_cheater,1,1,yes,1,2,7.954545455
CL_W_C_meta_1D_2_2,CL,mutualist_only,0,2,yes,1,0,9
CL_W_C_meta_1D_2_2,CL,mutualist_only,0,2,yes,1,1,8.610465224
CL_W_C_meta_1D_2_2,CL,mutualist_only,0,2,yes,1,2,8.386138614
CL_W_C_meta_1D_2_2,CL,with_cheater,1,2,yes,1,0,9
CL_W_C_meta_1D_2_2,CL,with_cheater,1,2,yes,1,1,8.610465224
CL_W_C_meta_1D_2_2,CL,with_cheater,1,2,yes,1,2,8.386138614
CL_W_C_meta_1D_3_3,CL,mutualist_only,0,3,yes,1,0,9
CL_W_C_meta_1D_3_3,CL,mutualist_only,0,3,yes,1,1,8.598840905
CL_W_C_meta_1D_3_3,CL,mutualist_only,0,3,yes,1,2,8.332231405
CL_W_C_meta_1D_3_3,CL,with_cheater,1,3,yes,1,0,9
CL_W_C_meta_1D_3_3,CL,with_cheater,1,3,yes,1,1,8.598840905
CL_W_C_meta_1D_3_3,CL,with_cheater,1,3,yes,1,2,8.332231405
CL_W_C_meta_1D_4_4,CL,mutualist_only,0,4,yes,1,0,9
CL_W_C_meta_1D_4_4,CL,mutualist_only,0,4,yes,1,1,8.597816483
CL_W_C_meta_1D_4_4,CL,mutualist_only,0,4,yes,1,2,8.347560976
CL_W_C_meta_1D_4_4,CL,with_cheater,1,4,yes,1,0,9
CL_W_C_meta_1D_4_4,CL,with_cheater,1,4,yes,1,1,8.597816483
CL_W_C_meta_1D_4_4,CL,with_cheater,1,4,yes,1,2,8.347560976
CL_W_C_meta_1D_5_5,CL,mutualist_only,0,5,yes,1,0,9
CL_W_C_meta_1D_5_5,CL,mutualist_only,0,5,yes,1,1,8.335877764
CL_W_C_meta_1D_5_5,CL,mutualist_only,0,5,yes,1,2,7.861209964
CL_W_C_meta_1D_5_5,CL,with_cheater,1,5,yes,1,0,9
CL_W_C_meta_1D_5_5,CL,with_cheater,1,5,yes,1,1,8.335877764
CL_W_C_meta_1D_5_5,CL,with_cheater,1,5,yes,1,2,7.861209964
CL_W_C_meta_1D_6_6,CL,mutualist_only,0,6,yes,1,0,9
CL_W_C_meta_1D_6_6,CL,mutualist_only,0,6,yes,1,1,8.374703958
CL_W_C_meta_1D_6_6,CL,mutualist_only,0,6,yes,1,2,7.968871595
CL_W_C_meta_1D_6_6,CL,with_cheater,1,6,yes,1,0,9
CL_W_C_meta_1D_6_6,CL,with_cheater,1,6,yes,1,1,8.374703958
CL_W_C_meta_1D_6_6,CL,with_cheater,1,6,yes,1,2,7.968871595
CL_W_C_meta_1D_7_7,CL,mutualist_only,0,7,yes,1,0,9
CL_W_C_meta_1D_7_7,CL,mutualist_only,0,7,yes,1,1,8.505293074
CL_W_C_meta_1D_7_7,CL,mutualist_only,0,7,yes,1,2,8.165048544
CL_W_C_meta_1D_7_7,CL,with_cheater,1,7,yes,1,0,9
CL_W_C_meta_1D_7_7,CL,with_cheater,1,7,yes,1,1,8.505293074
CL_W_C_meta_1D_7_7,CL,with_cheater,1,7,yes,1,2,8.165048544
CL_W_C_meta_1E_1_1,CL,mutualist_only,0,1,yes,1,0,9
CL_W_C_meta_1E_1_1,CL,mutualist_only,0,1,yes,1,1,8.339745697
CL_W_C_meta_1E_1_1,CL,mutualist_only,0,1,yes,1,2,7.989505247
CL_W_C_meta_1E_1_1,CL,with_cheater,1,1,yes,1,0,9
CL_W_C_meta_1E_1_1,CL,with_cheater,1,1,yes,1,1,8.339745697
CL_W_C_meta_1E_1_1,CL,with_cheater,1,1,yes,1,2,7.989505247
CL_W_C_meta_1E_2_2,CL,mutualist_only,0,2,yes,1,0,9
CL_W_C_meta_1E_2_2,CL,mutualist_only,0,2,yes,1,1,8.914485428
CL_W_C_meta_1E_2_2,CL,mutualist_only,0,2,yes,1,2,8.842105263
CL_W_C_meta_1E_2_2,CL,with_cheater,1,2,yes,1,0,9
CL_W_C_meta_1E_2_2,CL,with_cheater,1,2,yes,1,1,8.914485428
CL_W_C_meta_1E_2_2,CL,with_cheater,1,2,yes,1,2,8.842105263
CL_W_C_meta_1E_3_3,CL,mutualist_only,0,3,yes,1,0,9
CL_W_C_meta_1E_3_3,CL,mutualist_only,0,3,yes,1,1,8.374703958
CL_W_C_meta_1E_3_3,CL,mutualist_only,0,3,yes,1,2,7.968871595
CL_W_C_meta_1E_3_3,CL,with_cheater,1,3,yes,1,0,9
CL_W_C_meta_1E_3_3,CL,with_cheater,1,3,yes,1,1,8.374703958
CL_W_C_meta_1E_3_3,CL,with_cheater,1,3,yes,1,2,7.968871595
CL_W_C_meta_1E_4_4,CL,mutualist_only,0,4,yes,1,0,9
CL_W_C_meta_1E_4_4,CL,mutualist_only,0,4,yes,1,1,7.862821738
CL_W_C_meta_1E_4_4,CL,mutualist_only,0,4,yes,1,2,7.177319588
CL_W_C_meta_1E_4_4,CL,with_cheater,1,4,yes,1,0,9
CL_W_C_meta_1E_4_4,CL,with_cheater,1,4,yes,1,1,7.862821738
CL_W_C_meta_1E_4_4,CL,with_cheater,1,4,yes,1,2,7.177319588
CL_W_C_meta_1E_5_5,CL,mutualist_only,0,5,yes,1,0,9
CL_W_C_meta_1E_5_5,CL,mutualist_only,0,5,yes,1,1,8.61600699
CL_W_C_meta_1E_5_5,CL,mutualist_only,0,5,yes,1,2,8.346570397
CL_W_C_meta_1E_5_5,CL,with_cheater,1,5,yes,1,0,9
CL_W_C_meta_1E_5_5,CL,with_cheater,1,5,yes,1,1,8.61600699
CL_W_C_meta_1E_5_5,CL,with_cheater,1,5,yes,1,2,8.346570397
CL_W_C_meta_1E_6_6,CL,mutualist_only,0,6,yes,1,0,9
CL_W_C_meta_1E_6_6,CL,mutualist_only,0,6,yes,1,1,8.316481694
CL_W_C_meta_1E_6_6,CL,mutualist_only,0,6,yes,1,2,7.838709677
CL_W_C_meta_1E_6_6,CL,with_cheater,1,6,yes,1,0,9
CL_W_C_meta_1E_6_6,CL,with_cheater,1,6,yes,1,1,8.316481694
CL_W_C_meta_1E_6_6,CL,with_cheater,1,6,yes,1,2,7.838709677
CL_W_C_meta_1E_7_7,CL,mutualist_only,0,7,yes,1,0,9
CL_W_C_meta_1E_7_7,CL,mutualist_only,0,7,yes,1,1,8.426334689
CL_W_C_meta_1E_7_7,CL,mutualist_only,0,7,yes,1,2,8.036717063
CL_W_C_meta_1E_7_7,CL,with_cheater,1,7,yes,1,0,9
CL_W_C_meta_1E_7_7,CL,with_cheater,1,7,yes,1,1,8.426334689
CL_W_C_meta_1E_7_7,CL,with_cheater,1,7,yes,1,2,8.036717063
CL_W_C_meta_1F_1_1,CL,mutualist_only,0,1,yes,1,0,9
CL_W_C_meta_1F_1_1,CL,mutualist_only,0,1,yes,1,1,8.334827389
CL_W_C_meta_1F_1_1,CL,mutualist_only,0,1,yes,1,2,7.954545455
CL_W_C_meta_1F_1_1,CL,with_cheater,1,1,yes,1,0,9
CL_W_C_meta_1F_1_1,CL,with_cheater,1,1,yes,1,1,8.334827389
CL_W_C_meta_1F_1_1,CL,with_cheater,1,1,yes,1,2,7.954545455
CL_W_C_meta_1F_2_2,CL,mutualist_only,0,2,yes,1,0,9
CL_W_C_meta_1F_2_2,CL,mutualist_only,0,2,yes,1,1,8.884741289
CL_W_C_meta_1F_2_2,CL,mutualist_only,0,2,yes,1,2,8.78313253
CL_W_C_meta_1F_2_2,CL,with_cheater,1,2,yes,1,0,9
CL_W_C_meta_1F_2_2,CL,with_cheater,1,2,yes,1,1,8.884741289
CL_W_C_meta_1F_2_2,CL,with_cheater,1,2,yes,1,2,8.78313253
CL_W_C_meta_1F_3_3,CL,mutualist_only,0,3,yes,1,0,9
CL_W_C_meta_1F_3_3,CL,mutualist_only,0,3,yes,1,1,7.862821738
CL_W_C_meta_1F_3_3,CL,mutualist_only,0,3,yes,1,2,7.177319588
CL_W_C_meta_1F_3_3,CL,with_cheater,1,3,yes,1,0,9
CL_W_C_meta_1F_3_3,CL,with_cheater,1,3,yes,1,1,7.862821738
CL_W_C_meta_1F_3_3,CL,with_cheater,1,3,yes,1,2,7.177319588
CL_W_C_meta_1F_4_4,CL,mutualist_only,0,4,yes,1,0,9
CL_W_C_meta_1F_4_4,CL,mutualist_only,0,4,yes,1,1,8.598840905
CL_W_C_meta_1F_4_4,CL,mutualist_only,0,4,yes,1,2,8.332231405
CL_W_C_meta_1F_4_4,CL,with_cheater,1,4,yes,1,0,9
CL_W_C_meta_1F_4_4,CL,with_cheater,1,4,yes,1,1,8.598840905
CL_W_C_meta_1F_4_4,CL,with_cheater,1,4,yes,1,2,8.332231405
CL_W_C_meta_1F_5_5,CL,mutualist_only,0,5,yes,1,0,9
CL_W_C_meta_1F_5_5,CL,mutualist_only,0,5,yes,1,1,8.460756881
CL_W_C_meta_1F_5_5,CL,mutualist_only,0,5,yes,1,2,8.102803738
CL_W_C_meta_1F_5_5,CL,with_cheater,1,5,yes,1,0,9
CL_W_C_meta_1F_5_5,CL,with_cheater,1,5,yes,1,1,8.460756881
CL_W_C_meta_1F_5_5,CL,with_cheater,1,5,yes,1,2,8.102803738
CL_W_C_meta_1F_6_6,CL,mutualist_only,0,6,yes,1,0,9
CL_W_C_meta_1F_6_6,CL,mutualist_only,0,6,yes,1,1,8.618021466
CL_W_C_meta_1F_6_6,CL,mutualist_only,0,6,yes,1,2,8.379501385
CL_W_C_meta_1F_6_6,CL,with_cheater,1,6,yes,1,0,9
CL_W_C_meta_1F_6_6,CL,with_cheater,1,6,yes,1,1,8.618021466
CL_W_C_meta_1F_6_6,CL,with_cheater,1,6,yes,1,2,8.379501385
CL_W_C_meta_1F_7_7,CL,mutualist_only,0,7,yes,1,0,9
CL_W_C_meta_1F_7_7,CL,mutualist_only,0,7,yes,1,1,8.505293074
CL_W_C_meta_1F_7_7,CL,mutualist_only,0,7,yes,1,2,8.165048544
CL_W_C_meta_1F_7_7,CL,with_cheater,1,7,yes,1,0,9
CL_W_C_meta_1F_7_7,CL,with_cheater,1,7,yes,1,1,8.505293074
CL_W_C_meta_1F_7_7,CL,with_cheater,1,7,yes,1,2,8.165048544
CL_W_C_meta_1G_1_1,CL,mutualist_only,0,1,yes,1,0,9
CL_W_C_meta_1G_1_1,CL,mutualist_only,0,1,yes,1,1,8.634791621
CL_W_C_meta_1G_1_1,CL,mutualist_only,0,1,yes,1,2,8.443271768
CL_W_C_meta_1G_1_1,CL,with_cheater,1,1,yes,1,0,9
CL_W_C_meta_1G_1_1,CL,with_cheater,1,1,yes,1,1,8.634791621
CL_W_C_meta_1G_1_1,CL,with_cheater,1,1,yes,1,2,8.443271768
CL_W_C_meta_1G_2_2,CL,mutualist_only,0,2,yes,1,0,9
CL_W_C_meta_1G_2_2,CL,mutualist_only,0,2,yes,1,1,8.865442849
CL_W_C_meta_1G_2_2,CL,mutualist_only,0,2,yes,1,2,8.74137931
CL_W_C_meta_1G_2_2,CL,with_cheater,1,2,yes,1,0,9
CL_W_C_meta_1G_2_2,CL,with_cheater,1,2,yes,1,1,8.865442849
CL_W_C_meta_1G_2_2,CL,with_cheater,1,2,yes,1,2,8.74137931
CL_W_C_meta_1G_3_3,CL,mutualist_only,0,3,yes,1,0,9
CL_W_C_meta_1G_3_3,CL,mutualist_only,0,3,yes,1,1,8.07745558
CL_W_C_meta_1G_3_3,CL,mutualist_only,0,3,yes,1,2,7.5625
CL_W_C_meta_1G_3_3,CL,with_cheater,1,3,yes,1,0,9
CL_W_C_meta_1G_3_3,CL,with_cheater,1,3,yes,1,1,8.07745558
CL_W_C_meta_1G_3_3,CL,with_cheater,1,3,yes,1,2,7.5625
CL_W_C_meta_1G_4_4,CL,mutualist_only,0,4,yes,1,0,9
CL_W_C_meta_1G_4_4,CL,mutualist_only,0,4,yes,1,1,8.426334689
CL_W_C_meta_1G_4_4,CL,mutualist_only,0,4,yes,1,2,8.036717063
CL_W_C_meta_1G_4_4,CL,with_cheater,1,4,yes,1,0,9
CL_W_C_meta_1G_4_4,CL,with_cheater,1,4,yes,1,1,8.426334689
CL_W_C_meta_1G_4_4,CL,with_cheater,1,4,yes,1,2,8.036717063
CL_W_C_meta_1G_5_5,CL,mutualist_only,0,5,yes,1,0,9
CL_W_C_meta_1G_5_5,CL,mutualist_only,0,5,yes,1,1,8.316481694
CL_W_C_meta_1G_5_5,CL,mutualist_only,0,5,yes,1,2,7.838709677
CL_W_C_meta_1G_5_5,CL,with_cheater,1,5,yes,1,0,9
CL_W_C_meta_1G_5_5,CL,with_cheater,1,5,yes,1,1,8.316481694
CL_W_C_meta_1G_5_5,CL,with_cheater,1,5,yes,1,2,7.838709677
CL_W_C_meta_1G_6_6,CL,mutualist_only,0,6,yes,1,0,9
CL_W_C_meta_1G_6_6,CL,mutualist_only,0,6,yes,1,1,8.213473276
CL_W_C_meta_1G_6_6,CL,mutualist_only,0,6,yes,1,2,7.680851064
CL_W_C_meta_1G_6_6,CL,with_cheater,1,6,yes,1,0,9
CL_W_C_meta_1G_6_6,CL,with_cheater,1,6,yes,1,1,8.213473276
CL_W_C_meta_1G_6_6,CL,with_cheater,1,6,yes,1,2,7.680851064
CL_W_C_meta_1G_7_7,CL,mutualist_only,0,7,yes,1,0,9
CL_W_C_meta_1G_7_7,CL,mutualist_only,0,7,yes,1,1,8.711938295
CL_W_C_meta_1G_7_7,CL,mutualist_only,0,7,yes,1,2,8.504424779
CL_W_C_meta_1G_7_7,CL,with_cheater,1,7,yes,1,0,9
CL_W_C_meta_1G_7_7,CL,with_cheater,1,7,yes,1,1,8.711938295
CL_W_C_meta_1G_7_7,CL,with_cheater,1,7,yes,1,2,8.504424779
CL_W_C_meta_1H_1_1,CL,mutualist_only,0,1,yes,1,0,9
CL_W_C_meta_1H_1_1,CL,mutualist_only,0,1,yes,1,1,8.634791621
CL_W_C_meta_1H_1_1,CL,mutualist_only,0,1,yes,1,2,8.443271768
CL_W_C_meta_1H_1_1,CL,with_cheater,1,1,yes,1,0,9
CL_W_C_meta_1H_1_1,CL,with_cheater,1,1,yes,1,1,8.634791621
CL_W_C_meta_1H_1_1,CL,with_cheater,1,1,yes,1,2,8.443271768
CL_W_C_meta_1H_2_2,CL,mutualist_only,0,2,yes,1,0,9
CL_W_C_meta_1H_2_2,CL,mutualist_only,0,2,yes,1,1,8.865442849
CL_W_C_meta_1H_2_2,CL,mutualist_only,0,2,yes,1,2,8.74137931
CL_W_C_meta_1H_2_2,CL,with_cheater,1,2,yes,1,0,9
CL_W_C_meta_1H_2_2,CL,with_cheater,1,2,yes,1,1,8.865442849
CL_W_C_meta_1H_2_2,CL,with_cheater,1,2,yes,1,2,8.74137931
CL_W_C_meta_1H_3_3,CL,mutualist_only,0,3,yes,1,0,9
CL_W_C_meta_1H_3_3,CL,mutualist_only,0,3,yes,1,1,8.34547625
CL_W_C_meta_1H_3_3,CL,mutualist_only,0,3,yes,1,2,7.945132743
CL_W_C_meta_1H_3_3,CL,with_cheater,1,3,yes,1,0,9
CL_W_C_meta_1H_3_3,CL,with_cheater,1,3,yes,1,1,8.34547625
CL_W_C_meta_1H_3_3,CL,with_cheater,1,3,yes,1,2,7.945132743
CL_W_C_meta_1H_4_4,CL,mutualist_only,0,4,yes,1,0,9
CL_W_C_meta_1H_4_4,CL,mutualist_only,0,4,yes,1,1,8.14326838
CL_W_C_meta_1H_4_4,CL,mutualist_only,0,4,yes,1,2,7.594936709
CL_W_C_meta_1H_4_4,CL,with_cheater,1,4,yes,1,0,9
CL_W_C_meta_1H_4_4,CL,with_cheater,1,4,yes,1,1,8.14326838
CL_W_C_meta_1H_4_4,CL,with_cheater,1,4,yes,1,2,7.594936709
CL_W_C_meta_1H_5_5,CL,mutualist_only,0,5,yes,1,0,9
CL_W_C_meta_1H_5_5,CL,mutualist_only,0,5,yes,1,1,8.316481694
CL_W_C_meta_1H_5_5,CL,mutualist_only,0,5,yes,1,2,7.838709677
CL_W_C_meta_1H_5_5,CL,with_cheater,1,5,yes,1,0,9
CL_W_C_meta_1H_5_5,CL,with_cheater,1,5,yes,1,1,8.316481694
CL_W_C_meta_1H_5_5,CL,with_cheater,1,5,yes,1,2,7.838709677
CL_W_C_meta_1H_6_6,CL,mutualist_only,0,6,yes,1,0,9
CL_W_C_meta_1H_6_6,CL,mutualist_only,0,6,yes,1,1,8.316481694
CL_W_C_meta_1H_6_6,CL,mutualist_only,0,6,yes,1,2,7.838709677
CL_W_C_meta_1H_6_6,CL,with_cheater,1,6,yes,1,0,9
CL_W_C_meta_1H_6_6,CL,with_cheater,1,6,yes,1,1,8.316481694
CL_W_C_meta_1H_6_6,CL,with_cheater,1,6,yes,1,2,7.838709677
CL_W_C_meta_1H_7_7,CL,mutualist_only,0,7,yes,1,0,9
CL_W_C_meta_1H_7_7,CL,mutualist_only,0,7,yes,1,1,8.505293074
CL_W_C_meta_1H_7_7,CL,mutualist_only,0,7,yes,1,2,8.165048544
CL_W_C_meta_1H_7_7,CL,with_cheater,1,7,yes,1,0,9
CL_W_C_meta_1H_7_7,CL,with_cheater,1,7,yes,1,1,8.505293074
CL_W_C_meta_1H_7_7,CL,with_cheater,1,7,yes,1,2,8.165048544
CL_W_C_meta_2A_1_1,CL,mutualist_only,0,1,yes,1,0,9
CL_W_C_meta_2A_1_1,CL,mutualist_only,0,1,yes,1,1,8.953289527
CL_W_C_meta_2A_1_1,CL,mutualist_only,0,1,yes,1,2,8.915194346
CL_W_C_meta_2A_1_1,CL,with_cheater,1,1,yes,1,0,9
CL_W_C_meta_2A_1_1,CL,with_cheater,1,1,yes,1,1,8.953289527
CL_W_C_meta_2A_1_1,CL,with_cheater,1,1,yes,1,2,8.915194346
CL_W_C_meta_2A_2_2,CL,mutualist_only,0,2,yes,1,0,9
CL_W_C_meta_2A_2_2,CL,mutualist_only,0,2,yes,1,1,8.634791621
CL_W_C_meta_2A_2_2,CL,mutualist_only,0,2,yes,1,2,8.443271768
CL_W_C_meta_2A_2_2,CL,with_cheater,1,2,yes,1,0,9
CL_W_C_meta_2A_2_2,CL,with_cheater,1,2,yes,1,1,8.634791621
CL_W_C_meta_2A_2_2,CL,with_cheater,1,2,yes,1,2,8.443271768
CL_W_C_meta_2A_3_3,CL,mutualist_only,0,3,yes,1,0,9
CL_W_C_meta_2A_3_3,CL,mutualist_only,0,3,yes,1,1,8.652402598
CL_W_C_meta_2A_3_3,CL,mutualist_only,0,3,yes,1,2,8.399602386
CL_W_C_meta_2A_3_3,CL,with_cheater,1,3,yes,1,0,9
CL_W_C_meta_2A_3_3,CL,with_cheater,1,3,yes,1,1,8.652402598
CL_W_C_meta_2A_3_3,CL,with_cheater,1,3,yes,1,2,8.399602386
CL_W_C_meta_2A_4_4,CL,mutualist_only,0,4,yes,1,0,9
CL_W_C_meta_2A_4_4,CL,mutualist_only,0,4,yes,1,1,7.862821738
CL_W_C_meta_2A_4_4,CL,mutualist_only,0,4,yes,1,2,7.177319588
CL_W_C_meta_2A_4_4,CL,with_cheater,1,4,yes,1,0,9
CL_W_C_meta_2A_4_4,CL,with_cheater,1,4,yes,1,1,7.862821738
CL_W_C_meta_2A_4_4,CL,with_cheater,1,4,yes,1,2,7.177319588
CL_W_C_meta_2A_5_5,CL,mutualist_only,0,5,yes,1,0,9
CL_W_C_meta_2A_5_5,CL,mutualist_only,0,5,yes,1,1,8.426334689
CL_W_C_meta_2A_5_5,CL,mutualist_only,0,5,yes,1,2,8.036717063
CL_W_C_meta_2A_5_5,CL,with_cheater,1,5,yes,1,0,9
CL_W_C_meta_2A_5_5,CL,with_cheater,1,5,yes,1,1,8.426334689
CL_W_C_meta_2A_5_5,CL,with_cheater,1,5,yes,1,2,8.036717063
CL_W_C_meta_2A_6_6,CL,mutualist_only,0,6,yes,1,0,9
CL_W_C_meta_2A_6_6,CL,mutualist_only,0,6,yes,1,1,8.14326838
CL_W_C_meta_2A_6_6,CL,mutualist_only,0,6,yes,1,2,7.594936709
CL_W_C_meta_2A_6_6,CL,with_cheater,1,6,yes,1,0,9
CL_W_C_meta_2A_6_6,CL,with_cheater,1,6,yes,1,1,8.14326838
CL_W_C_meta_2A_6_6,CL,with_cheater,1,6,yes,1,2,7.594936709
CL_W_C_meta_2A_7_7,CL,mutualist_only,0,7,yes,1,0,9
